Date,Source,Site ID,POC,PM2.5,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/6/2022,AQS,484531068,2,5.3,ug/m3 LC,22,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/7/2022,AQS,484531068,2,5.4,ug/m3 LC,23,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/8/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/9/2022,AQS,484531068,2,12.8,ug/m3 LC,52,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/10/2022,AQS,484531068,2,13.1,ug/m3 LC,53,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/11/2022,AQS,484531068,2,9.8,ug/m3 LC,41,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/12/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/13/2022,AQS,484531068,2,13.8,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/14/2022,AQS,484531068,2,15,ug/m3 LC,57,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/15/2022,AQS,484531068,2,16.3,ug/m3 LC,60,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/16/2022,AQS,484531068,2,6.2,ug/m3 LC,26,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/17/2022,AQS,484531068,2,5.6,ug/m3 LC,23,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/18/2022,AQS,484531068,2,6.7,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/19/2022,AQS,484531068,2,5.5,ug/m3 LC,23,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/20/2022,AQS,484531068,2,4.7,ug/m3 LC,20,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/21/2022,AQS,484531068,2,8.5,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/22/2022,AQS,484531068,2,8.6,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/23/2022,AQS,484531068,2,12.8,ug/m3 LC,52,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/24/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/25/2022,AQS,484531068,2,4,ug/m3 LC,17,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/26/2022,AQS,484531068,2,7.5,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/27/2022,AQS,484531068,2,8.2,ug/m3 LC,34,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/28/2022,AQS,484531068,2,8.3,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/29/2022,AQS,484531068,2,10.8,ug/m3 LC,45,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/30/2022,AQS,484531068,2,10.6,ug/m3 LC,44,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/1/2022,AQS,484531068,2,9.6,ug/m3 LC,40,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/2/2022,AQS,484531068,2,11.6,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/3/2022,AQS,484531068,2,12,ug/m3 LC,50,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/4/2022,AQS,484531068,2,10.3,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/5/2022,AQS,484531068,2,9.8,ug/m3 LC,41,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/6/2022,AQS,484531068,2,11.6,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/7/2022,AQS,484531068,2,11.1,ug/m3 LC,46,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/8/2022,AQS,484531068,2,10.7,ug/m3 LC,45,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/9/2022,AQS,484531068,2,15.1,ug/m3 LC,57,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/10/2022,AQS,484531068,2,11.8,ug/m3 LC,49,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/11/2022,AQS,484531068,2,8.3,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/12/2022,AQS,484531068,2,8.5,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/13/2022,AQS,484531068,2,6.6,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/14/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/15/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/16/2022,AQS,484531068,2,5.8,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/17/2022,AQS,484531068,2,4.8,ug/m3 LC,20,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/18/2022,AQS,484531068,2,4.4,ug/m3 LC,18,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/19/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/20/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/21/2022,AQS,484531068,2,6.1,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/22/2022,AQS,484531068,2,5.3,ug/m3 LC,22,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/23/2022,AQS,484531068,2,5,ug/m3 LC,21,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/24/2022,AQS,484531068,2,9.5,ug/m3 LC,40,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/25/2022,AQS,484531068,2,4,ug/m3 LC,17,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/26/2022,AQS,484531068,2,5.8,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/27/2022,AQS,484531068,2,6.8,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/28/2022,AQS,484531068,2,5,ug/m3 LC,21,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/29/2022,AQS,484531068,2,4.5,ug/m3 LC,19,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/30/2022,AQS,484531068,2,7.9,ug/m3 LC,33,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
10/31/2022,AQS,484531068,2,8.6,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/1/2022,AQS,484531068,2,11.8,ug/m3 LC,49,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/2/2022,AQS,484531068,2,11.2,ug/m3 LC,47,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/3/2022,AQS,484531068,2,9.4,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/4/2022,AQS,484531068,2,6.7,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/5/2022,AQS,484531068,2,6.8,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/6/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/7/2022,AQS,484531068,2,7.7,ug/m3 LC,32,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/8/2022,AQS,484531068,2,7.5,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/9/2022,AQS,484531068,2,8,ug/m3 LC,33,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/10/2022,AQS,484531068,2,9.8,ug/m3 LC,41,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/11/2022,AQS,484531068,2,2.5,ug/m3 LC,10,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/12/2022,AQS,484531068,2,3.7,ug/m3 LC,15,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/13/2022,AQS,484531068,2,6.5,ug/m3 LC,27,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/14/2022,AQS,484531068,2,7.4,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/15/2022,AQS,484531068,2,5.7,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/16/2022,AQS,484531068,2,7.6,ug/m3 LC,32,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/17/2022,AQS,484531068,2,6.9,ug/m3 LC,29,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/18/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/19/2022,AQS,484531068,2,5.2,ug/m3 LC,22,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/20/2022,AQS,484531068,2,5,ug/m3 LC,21,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/21/2022,AQS,484531068,2,7.5,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/22/2022,AQS,484531068,2,10.5,ug/m3 LC,44,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/23/2022,AQS,484531068,2,11.4,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/24/2022,AQS,484531068,2,6.1,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/25/2022,AQS,484531068,2,3.5,ug/m3 LC,15,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/26/2022,AQS,484531068,2,2.3,ug/m3 LC,10,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/27/2022,AQS,484531068,2,8.4,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/28/2022,AQS,484531068,2,8.3,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/29/2022,AQS,484531068,2,10.7,ug/m3 LC,45,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
11/30/2022,AQS,484531068,2,1,ug/m3 LC,4,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/1/2022,AQS,484531068,2,7.3,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/2/2022,AQS,484531068,2,9.7,ug/m3 LC,40,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/3/2022,AQS,484531068,2,3.3,ug/m3 LC,14,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/4/2022,AQS,484531068,2,7.4,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/5/2022,AQS,484531068,2,14.7,ug/m3 LC,56,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/6/2022,AQS,484531068,2,9.4,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/7/2022,AQS,484531068,2,12.2,ug/m3 LC,51,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/8/2022,AQS,484531068,2,13.6,ug/m3 LC,54,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/9/2022,AQS,484531068,2,13.6,ug/m3 LC,54,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/10/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/11/2022,AQS,484531068,2,4.1,ug/m3 LC,17,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/12/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/13/2022,AQS,484531068,2,6,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/14/2022,AQS,484531068,2,1.6,ug/m3 LC,7,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/15/2022,AQS,484531068,2,6.3,ug/m3 LC,26,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/16/2022,AQS,484531068,2,7,ug/m3 LC,29,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/17/2022,AQS,484531068,2,6.1,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/18/2022,AQS,484531068,2,8.6,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/19/2022,AQS,484531068,2,6.6,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/20/2022,AQS,484531068,2,6.7,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/21/2022,AQS,484531068,2,13.8,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/22/2022,AQS,484531068,2,9.3,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/23/2022,AQS,484531068,2,1.4,ug/m3 LC,6,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/24/2022,AQS,484531068,2,15.3,ug/m3 LC,58,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/25/2022,AQS,484531068,2,21.4,ug/m3 LC,71,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/26/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/27/2022,AQS,484531068,2,5.5,ug/m3 LC,23,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/28/2022,AQS,484531068,2,6.4,ug/m3 LC,27,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/29/2022,AQS,484531068,2,10.9,ug/m3 LC,45,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/30/2022,AQS,484531068,2,5.8,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
12/31/2022,AQS,484531068,2,10.3,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
1/1/2023,AQS,484530014,1,18.1,ug/m3 LC,64,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
1/2/2023,AQS,484530014,1,21.9,ug/m3 LC,72,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
1/3/2023,AQS,484530014,1,10.8,ug/m3 LC,45,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
1/4/2023,AQS,484530014,1,3.3,ug/m3 LC,14,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
1/5/2023,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
1/6/2023,AQS,484530014,1,9.1,ug/m3 LC,38,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
